category,doc_type,release_date,url,body_original_length,title,body_summary,category_FOMC,category_FDA,category_UCSB,title_positive_prob,title_negative_prob,title_neutral_prob,title_sentiment_score,body_positive_prob,body_negative_prob,body_neutral_prob,body_sentiment_score,body_n_chunks,body_summary_embedding
FOMC,minutes,2019-02-20,https://www.federalreserve.gov/monetarypolicy/fomcminutes20190130.htm,762,Minutes of the Federal Open Market Committee,"Jerome H. Powell chaired a joint meeting of the Federal Open Market Committee and Board of Governors on January 29-30, 2019, electing John C. Williams as Vice Chairman. The Committee authorized the Federal Reserve Bank to execute open market transactions for the System Open Market Account, including purchasing and selling foreign currencies. The Committee reaffirmed principles and adjusted as needed at its annual meeting amid volatile financial markets. Consumer price inflation remained below 2% in November, with strong job growth and industrial production increases in December. The Committee maintained the target range for the federal funds rate at 2-1/4 to 2-1/2 percent, citing global economic and financial developments and muted inflation pressures.",1,0,0,0.0271758940070867,0.0513251647353172,0.9214990139007568,-0.0241492707282304,0.111245147883892,0.432231992483139,0.4565228223800659,-0.320986844599247,1,"[-0.6587814092636108, -0.0830150693655014, 0.02786228060722351, -0.4352015256881714, 0.016309648752212524, 0.02511565387248993, -0.006363503634929657, 0.0045144641771912575, 0.0011317096650600433, 0.026709606871008873, -0.03589663654565811, 0.011061734519898891, 0.04355929046869278, 0.051369547843933105, -0.09546130150556564, -0.030926860868930817, 0.03054758906364441, 0.019483454525470734, -0.06628353148698807, 0.10523304343223572, 0.012635499238967896, -0.15145649015903473, -0.11038905382156372, -0.1337265968322754, -0.0021436172537505627, 0.02646961808204651, 0.03304564207792282, 0.04483478143811226, -0.02720542624592781, 0.010233581066131592]"
FDA,press-announcements,2019-02-19,https://wayback.archive-it.org/7993/20201229164310/https://www.fda.gov/news-events/press-announcements/statement-fda-commissioner-scott-gottlieb-md-and-director-fdas-center-biologics-evaluation-and-0,595,"Statement from FDA Commissioner Scott Gottlieb, M.D., and Director of FDA’s Center for Biologics Evaluation and Research Peter Marks, M.D., Ph.D., cautioning consumers against receiving young donor plasma infusions that are promoted as unproven treatment for varying conditions","The FDA has warned consumers and healthcare providers about establishments offering infusions of plasma from young donors to treat various conditions, including normal aging, memory loss, and serious diseases like dementia, Parkinson's disease, and Alzheimer's disease. The FDA has no proven clinical benefit for plasma infusion from young donors for these conditions, and there are associated risks. These treatments have not gone through rigorous testing and should not be assumed safe or effective. The FDA strongly discourages consumers from pursuing this therapy outside of clinical trials.",0,1,0,0.1221512481570243,0.2889024317264557,0.5889463424682617,-0.1667511835694313,0.0276828426867723,0.4844242930412292,0.4878928363323211,-0.4567414503544569,1,"[0.0871121883392334, 0.16180622577667236, -0.16955719888210297, -0.02351897954940796, -0.05522695183753967, -0.13510292768478394, 0.03231034427881241, -0.024095207452774048, -0.15969225764274597, 0.040062714368104935, 0.0019249916076660156, -0.1621645838022232, -0.10689203441143036, 0.06130261719226837, -0.11821284145116806, -0.16504356265068054, -0.16856327652931213, 0.06111512333154678, -0.15488192439079285, -0.06105412170290947, 0.12153427302837372, 0.12857767939567566, -0.1037110984325409, -0.06636975705623627, -0.023217177018523216, -0.044607847929000854, -0.11810242384672165, -0.08397850394248962, -0.1301780492067337, -0.013521961867809296]"
FDA,press-announcements,2019-02-15,https://wayback.archive-it.org/7993/20201229164310/https://www.fda.gov/news-events/press-announcements/statement-fda-commissioner-scott-gottlieb-md-new-policy-improve-access-and-foster-price-competition,1497,"Statement from FDA Commissioner Scott Gottlieb, M.D., on new policy to improve access and foster price competition for drugs that face inadequate generic competition","The FDA is taking new steps to support downward pressure on drug prices by clearing a path for more efficient generic development. The agency is working to reduce barriers to generic development and lower the cost of generic entry. In the next year, the FDA will advance additional policies to promote generic competition, including for complex drugs. This includes issuing guidance documents on developing specific complex generic medicines and addressing regulatory and scientific challenges.

The FDA will also issue a draft guidance on establishing active ingredient sameness and develop new analytical tools and in vitro tests to support approval of complex generic drugs. A new pathway for Competitive Generic Therapies (CGTs) will provide incentives for developing generic versions of drugs with inadequate generic competition. The pathway allows companies to submit requests to designate a drug as a CGT at the time of submitting an abbreviated new drug application (ANDA) or at any time before.

The FDA has already granted over 100 CGT designation requests and approved the first five ANDAs for generic drugs designated as CGTs, providing 180-day marketing exclusivity to the applicants. The agency aims to encourage development of safe and effective generic competition for drugs with sole source status. The FDA is also working to make generic drug development more efficient and predictable, reducing approval times and providing greater transparency to generic industry stakeholders.",0,1,0,0.8262715339660645,0.0096516478806734,0.1640768498182296,0.816619886085391,0.3846394483546482,0.012279647240903,0.6030809465304207,0.3723598011137452,3,"[0.14125683903694153, 0.22977153956890106, -0.022771604359149933, -0.03640058636665344, 0.13099060952663422, 0.3201269507408142, -0.13486447930335999, -0.0072181252762675285, -0.0013156570494174957, -0.08658181130886078, -0.15961581468582153, 0.09119454026222229, -0.1564481407403946, 0.026831135153770447, 0.10660548508167267, -0.022412419319152832, 0.08478496223688126, 0.06563525646924973, 0.0728926882147789, -0.10876922309398651, 0.07518257945775986, -0.0371423102915287, 0.09684266895055771, 0.014725372195243835, 0.011206721886992455, -0.02110278606414795, -0.020380891859531403, -0.012329040095210075, 0.07643309235572815, -0.051672205328941345]"
FDA,press-announcements,2019-02-14,https://wayback.archive-it.org/7993/20201229164310/https://www.fda.gov/news-events/press-announcements/fda-issues-warning-letter-doctor-illegally-marketing-unapproved-device-claims-prevent-and-treat,787,FDA issues warning letter to doctor for illegally marketing unapproved device with claims to prevent and treat tightening of scar tissue around breast implants,"The US Food and Drug Administration issued a warning letter to Dr. Mark Berman, M.D. of Beverly Hills, California for illegally marketing an unapproved implantable device, the Pocket Protector, which claims to prevent and treat capsular contracture in breast implants. Dr. Berman is also accused of significant deviations from the FDA's quality system requirements and current good manufacturing practices. The warning letter reflects the agency's commitment to advancing policies that enhance device safety, particularly for women. The FDA has warned the public about safety issues related to breast implants and unsafe silicone injections. Dr. Berman's marketing of other FDA-regulated products without approval is currently the subject of a federal enforcement case filed in May 2018.",0,1,0,0.0172243379056453,0.9153009653091432,0.0674746111035347,-0.8980766274034977,0.020887091755867,0.8545868992805481,0.1245260387659072,-0.8336998075246811,1,"[0.14447537064552307, 0.18576940894126892, 0.2046133577823639, -0.0004746057093143463, -0.012551948428153992, -0.19418182969093323, -0.09701608121395111, 0.10224730521440506, -0.010881301015615463, -0.07434676587581635, -0.03177817165851593, -0.3021509349346161, 0.21205708384513855, -0.01772335171699524, 0.07478261739015579, 0.17393818497657776, -0.06284963339567184, 0.03151106461882591, 0.0221380814909935, -0.07239939272403717, -0.03265216946601868, -0.014832917600870132, -0.01762685552239418, 0.03256544470787048, -0.04071304202079773, 0.054084427654743195, -0.06784332543611526, -0.01233941875398159, -0.013681534677743912, -0.012113306671380997]"
FDA,press-announcements,2019-02-14,https://wayback.archive-it.org/7993/20201229164310/https://www.fda.gov/news-events/press-announcements/fda-authorizes-first-interoperable-insulin-pump-intended-allow-patients-customize-treatment-through,871,FDA authorizes first interoperable insulin pump intended to allow patients to customize treatment through their individual diabetes management devices,"The US Food and Drug Administration has permitted the marketing of the Tandem Diabetes Care t:Slim X2 insulin pump with interoperable technology for children and adults with diabetes. The pump, an alternate controller enabled (ACE) infusion pump, is the first interoperable pump that can be used with different diabetes therapy systems, allowing patients to customize their treatment. The FDA Commissioner, Scott Gottlieb, stated that this innovation has the potential to aid patients seeking individualized diabetes therapy systems. The pump delivers insulin under the skin at set or variable rates and can be digitally connected to communicate with other diabetes management devices. The FDA granted marketing authorization to Tandem Diabetes Care Inc. and established criteria for the accuracy, reliability, cybersecurity, and clinical relevance of ACE infusion pumps.",0,1,0,0.5591458678245544,0.0080193756148219,0.4328348040580749,0.5511264922097325,0.3579022645950317,0.0098337667062878,0.63226398229599,0.3480684978887438,2,"[0.08546769618988037, 0.15381541848182678, -0.07350078970193863, 0.0794827938079834, 0.08963508903980255, -0.23913714289665222, -0.26141929626464844, 0.13411283493041992, -0.2749827802181244, -0.05900686979293823, -0.045324161648750305, -0.08596234023571014, -0.23430182039737701, -0.20372134447097778, -0.2144204080104828, 0.06356928497552872, 0.046824872493743896, -0.06010987237095833, -0.07159487158060074, 0.04645806550979614, 0.04366356506943703, -0.04185964912176132, 0.02662239968776703, 0.011850990355014801, 0.05957930535078049, -0.01832626760005951, 0.033085912466049194, 0.07102492451667786, -0.10969726741313934, -0.03976691514253616]"
FDA,press-announcements,2019-02-13,https://wayback.archive-it.org/7993/20201229164310/https://www.fda.gov/news-events/press-announcements/statement-fda-commissioner-scott-gottlieb-md-and-deputy-commissioner-frank-yiannas-findings-agencys,800,"Statement from FDA Commissioner Scott Gottlieb, M.D. and Deputy Commissioner Frank Yiannas on findings from the agency’s investigation of the November 2018 outbreak of E. coli O157:H7 in California-linked romaine lettuce","In November 2018, the US FDA and CDC issued a public warning about an E. coli O157:H7 outbreak linked to romaine lettuce. The outbreak strain was detected in an on-farm water reservoir in California, and the FDA believes contaminated lettuce became contaminated through this water. A farm had a procedure to test reservoir water for generic E. coli but failed to ensure sufficient sanitizer was present. The investigation identified multiple farms in California that may have been implicated. To prevent future outbreaks, the FDA has recommended that leafy green growers, buyers, and retailers improve tracing and sourcing practices. The FDA will work with industry to adopt technologies for real-time product tracing and conduct microbiological surveillance sampling assignments for romaine lettuce.",0,1,0,0.09262266010046,0.0541802085936069,0.8531971573829651,0.0384424515068531,0.104331836104393,0.0430973730981349,0.8525708317756653,0.061234463006258,1,"[0.12161070108413696, -0.1471083015203476, 0.24626746773719788, 0.10137724876403809, -0.37751901149749756, -0.059884391725063324, 0.04828276485204697, 0.07491066306829453, 0.08327677845954895, 0.05390763655304909, 0.09758733212947845, 0.07951170206069946, -0.0341963917016983, -0.07890577614307404, -0.06610288470983505, 0.027783509343862534, -0.12109299749135971, -0.07190202921628952, 0.22998031973838806, 0.05281812697649002, 0.008495878428220749, -0.22148728370666504, 0.006974503397941589, -0.0943906158208847, 0.10827741771936417, -0.02978864312171936, 0.04848072677850723, 0.04973858967423439, 0.05582268163561821, -0.07050447165966034]"
FDA,press-announcements,2019-02-13,https://wayback.archive-it.org/7993/20201229164310/https://www.fda.gov/news-events/press-announcements/statement-fda-commissioner-scott-gottlieb-md-new-programs-promote-adoption-innovations-drug,964,"Statement from FDA Commissioner Scott Gottlieb, M.D. on new programs to promote the adoption of innovations in drug manufacturing that can improve quality and lower drug costs","The FDA is announcing a new draft guidance to recognize voluntary consensus standards related to pharmaceutical quality. This program aims to promote development and use of consensus standards to expedite pharmaceutical development and streamline the review of drug product applications. The program will allow stakeholders and FDA staff to propose pharmaceutical quality standards for potential recognition by the FDA, providing industry with additional options for pharmaceutical development and manufacturing. The goal is to reduce regulatory uncertainty, allowing manufacturers to utilize new or innovative approaches within their development programs. Informally recognized standards will also be publicly available. The program does not change existing law requirements and is intended to facilitate recognition of other standards concerning pharmaceutical quality to make the adoption of advances in drug manufacturing and application review more efficient.",0,1,0,0.8327866196632385,0.0087299672886729,0.1584835052490234,0.8240566523745656,0.2305137279868002,0.0100463553373377,0.7594399420024203,0.2204673726494624,2,"[0.21391808986663818, 0.23031963407993317, 0.11684092879295349, -0.1258256435394287, -0.0097159743309021, 0.21664176881313324, -0.13047128915786743, 0.07460399717092514, 0.004236418753862381, -0.12393818795681, 0.010579071938991547, 0.11593449115753174, -0.05028396099805832, 0.01870626211166382, 0.24570515751838684, -0.11540285497903824, 0.12139111012220383, 0.06549503654241562, -0.05998954921960831, -0.0005126539617776871, 0.10214768350124359, -0.029319152235984802, 0.02442885935306549, -0.05497564747929573, 0.013443435542285442, -0.08959895372390747, -0.013806812465190887, -0.04135489836335182, -0.0036641471087932587, 0.05053746700286865]"
FDA,press-announcements,2019-02-12,https://wayback.archive-it.org/7993/20201229164310/https://www.fda.gov/news-events/press-announcements/statement-fda-commissioner-scott-gottlieb-md-ongoing-efforts-stop-spread-illicit-opioids-further,1067,"Statement from FDA Commissioner Scott Gottlieb, M.D., on ongoing efforts to stop the spread of illicit opioids, further secure the U.S. drug supply chain and forcefully confront opioid epidemic","The FDA has been taking steps to combat the opioid crisis by increasing enforcement and interdiction efforts, particularly at international mail facilities. In 2017, the USPS processed nearly half a billion international parcels, with 80% of websites providing guidance on mailing illicit drugs instructing traffickers to use the Postal Service. The FDA has identified and referred suspect shipments, leading to hundreds of arrests and prosecutions. In addition, the agency has taken action against online networks selling opioids, sending warning letters to 70 websites operating illegally. The FDA has also warned McKesson Corp. for violations related to the Drug Supply Chain Security Act, including failing to quarantine and investigate suspect products. To address the crisis, the FDA is developing new guidance on opioids, modernizing the development pathway for non-opioid analgesics, and advancing guidelines for opioid prescribing and packaging to limit abuse and misuse. The agency is also utilizing new authorities to ensure the integrity of supply chains.",0,1,0,0.6870046854019165,0.0203242972493171,0.2926710247993469,0.6666803881525993,0.0877177713973549,0.5868995166182742,0.3253826735782354,-0.4991817452209193,2,"[0.12696391344070435, 0.05436581373214722, 0.2714814245700836, 0.07799030840396881, 0.2778126001358032, 0.1745484322309494, 0.12290192395448685, 0.20075723528862, 0.151866614818573, -0.025124721229076385, 0.10088876634836197, -0.06595273315906525, -0.08458001911640167, -0.1291506588459015, 0.011283181607723236, 0.09298281371593475, -0.06795022636651993, -0.08011224865913391, -0.0029503218829631805, -0.02867172658443451, -0.0617227628827095, -0.08595927059650421, -0.0964832678437233, 0.08641744405031204, 0.05995927378535271, -0.023495052009820938, -0.009122759103775024, 0.006544280797243118, 0.0768401175737381, 0.06410792469978333]"
FDA,press-announcements,2019-02-11,https://wayback.archive-it.org/7993/20201229164310/https://www.fda.gov/news-events/press-announcements/statement-fda-commissioner-scott-gottlieb-md-agencys-new-efforts-strengthen-regulation-dietary,826,"Statement from FDA Commissioner Scott Gottlieb, M.D., on the agency’s new efforts to strengthen regulation of dietary supplements by modernizing and reforming FDA’s oversight","The US Food and Drug Administration (FDA) is announcing a new plan to modernize dietary supplement regulation and oversight, aiming to balance innovation and efficiency with increased consumer protection. The goal is to implement significant changes over the next 25 years. The agency is committed to ensuring safety, maintaining product integrity, and fostering informed decision-making. Key initiatives include developing a rapid-response tool to alert the public about potentially dangerous ingredients, improving NDI notification submissions, and updating the compliance policy for dietary supplements. The FDA plans to engage in public dialogue about modernizing the Dietary Supplement Health and Education Act (DSHEA), exploring options for exclusivity, product listing requirements, and enhanced enforcement strategies.",0,1,0,0.7984907627105713,0.0092192068696022,0.1922900080680847,0.7892715558409691,0.447903067632155,0.0124745895916765,0.5396223454041914,0.4354284780404784,2,"[0.16132351756095886, 0.21509405970573425, 0.38227900862693787, 0.022764241322875023, -0.06695695221424103, 0.2334468513727188, -0.03963671624660492, -0.05829857662320137, -0.049884479492902756, 0.0710722804069519, 0.03686653822660446, -0.03768721967935562, 0.02465377002954483, 0.013251475989818573, 0.004156440496444702, 0.013013646006584167, 0.04088127613067627, 0.0022124461829662323, -0.03979849815368652, -0.09980513900518417, 0.06705008447170258, 0.07751718908548355, 0.03937455266714096, -0.057378292083740234, -0.04998282343149185, 0.059732310473918915, 0.027088604867458344, 0.04440832510590553, -0.018777044489979744, -0.014083895832300186]"
FDA,press-announcements,2019-02-11,https://wayback.archive-it.org/7993/20201229164310/https://www.fda.gov/news-events/press-announcements/statement-fda-commissioner-scott-gottlieb-md-new-data-demonstrating-rising-youth-use-tobacco,908,"Statement from FDA Commissioner Scott Gottlieb, M.D., on new data demonstrating rising youth use of tobacco products and the agency’s ongoing actions to confront the epidemic of youth e-cigarette use","The US FDA has released new data from the 2018 National Youth Tobacco Survey, showing a significant increase in e-cigarette use among middle and high school students, from 3.6 million to 3.6 million in 2018, with over 1.5 million more students using e-cigarettes in the past year. The study suggests that JUUL and flavored products are driving the trend, with youth using e-cigarettes more frequently and with flavored products more often. In response, the FDA is revising its compliance policy to restrict the sale of flavored e-cigarette products in physical locations where people under 18 are permitted, and will curtail online sales without heightened age verification processes. The agency has also launched a new campaign, ""The Real Cost,"" to prevent youth e-cigarette use, and has received positive feedback from teachers on the helpfulness of resources to engage with students about e-cigarette use.",0,1,0,0.682388961315155,0.0548432357609272,0.2627678215503692,0.6275457255542278,0.2486846047600417,0.4730295859474397,0.2782858128945909,-0.224344981187398,2,"[0.018870234489440918, 0.08163771033287048, 0.2733183801174164, 0.07403647154569626, 0.2843132019042969, -0.22339597344398499, 0.20180314779281616, -0.46098679304122925, -0.09691771864891052, 0.03802521526813507, -0.03942953795194626, 0.0374453142285347, -0.09852289408445358, -0.042093049734830856, -0.01405305415391922, 0.034051671624183655, -0.053265415132045746, -0.03786589205265045, 0.00491388700902462, 0.057029739022254944, -0.04641511291265488, -0.01082880049943924, 0.003421485424041748, 0.015232689678668976, 0.100093774497509, -0.008782945573329926, -0.012893639504909515, 0.03441784158349037, -0.03361450135707855, -0.03118954785168171]"
FDA,press-announcements,2019-02-11,https://wayback.archive-it.org/7993/20201229164310/https://www.fda.gov/news-events/press-announcements/fda-takes-action-against-17-companies-illegally-selling-products-claiming-treat-alzheimers-disease,855,FDA takes action against 17 companies for illegally selling products claiming to treat Alzheimer’s disease,"The US FDA has posted 12 warning letters and 5 online advisory letters to foreign and domestic companies selling 58 unapproved products claiming to prevent, treat, or cure serious diseases such as Alzheimer's disease. These products, including dietary supplements, have not been reviewed by the FDA and are not proven safe and effective. The FDA warns that these products may be ineffective, unsafe, and delay proper medical care. FDA Commissioner Scott Gottlieb has announced new actions to strengthen the regulatory framework overseeing dietary supplements, including efforts to promote innovation while upholding safety. The FDA has issued over 40 warning letters in the past five years to companies making similar claims, and consumers are advised to remain vigilant when purchasing products claiming to prevent, treat, or cure diseases without proof.",0,1,0,0.0163114629685878,0.9277564883232116,0.0559320971369743,-0.9114450253546238,0.1344384262796308,0.2466198961998595,0.6189416666499904,-0.1121814699202287,2,"[0.2007017731666565, 0.2597157657146454, 0.17307093739509583, -0.019171420484781265, -0.09444037079811096, 0.1600988656282425, -0.0007680058479309082, -0.06780353933572769, -0.00983494147658348, 0.07506251335144043, 0.046983134001493454, -0.06998487561941147, 0.03026478737592697, 0.11798883974552155, -0.06847307831048965, 0.17826628684997559, -0.1293671429157257, 0.01932281255722046, -0.06413885951042175, -0.15027862787246704, 0.11939146369695663, 0.09263458102941513, 0.0986110046505928, -0.13555821776390076, -0.06778915971517563, 0.011421255767345428, -0.048052772879600525, -0.016050510108470917, -0.09678041934967041, 0.002886410802602768]"
FDA,press-announcements,2019-02-07,https://wayback.archive-it.org/7993/20201229164314/https://www.fda.gov/news-events/press-announcements/fda-takes-new-steps-adopt-more-modern-technologies-improving-security-drug-supply-chain-through,918,FDA takes new steps to adopt more modern technologies for improving the security of the drug supply chain through innovations that improve tracking and tracing of medicines,"The US Food and Drug Administration (FDA) is launching a pilot project to enhance tracing and verification of prescription drugs in the supply chain. The program aims to test innovative technologies to improve the security of the drug supply and reduce diversion. Eligible entities can apply to participate. The pilot will inform the development of an enhanced electronic track-and-trace system set to go into effect in 2023. The system will help prevent counterfeit drugs from entering the supply chain and improve the ability to detect and respond to illegitimate products. FDA Commissioner Scott Gottlieb and expert Frank Yiannas will work together to leverage technologies like blockchain to strengthen the US food supply. The goal is to fully secure electronic product tracing, establish robust product verification, and ensure that all parties involved in handling drugs can spot and quarantine suspect products.",0,1,0,0.803715169429779,0.0076065519824624,0.1886783242225647,0.7961086174473166,0.5257487255133355,0.0105242966719971,0.4637269709856456,0.5152244288413385,2,"[0.04177728295326233, 0.10417306423187256, 0.21042194962501526, 0.08658629655838013, 0.09294475615024567, 0.0638093501329422, -0.09756600856781006, 0.08796297758817673, 0.07359300553798676, -0.05352237820625305, 0.07448798418045044, -0.04841134697198868, -0.28458911180496216, -0.11216073483228683, -0.03181125968694687, 0.0781334638595581, 0.03132481873035431, -0.05452830344438553, 0.02327810227870941, -0.06706825643777847, -0.10300838202238083, -0.10548116266727448, 0.07645037025213242, -0.018534012138843536, 0.09250159561634064, -0.07773411273956299, 0.07074563950300217, -0.10544894635677338, 0.0018539726734161377, 0.07183349877595901]"
FDA,press-announcements,2019-02-07,https://wayback.archive-it.org/7993/20201229164314/https://www.fda.gov/news-events/press-announcements/fda-pursues-order-barring-specific-retailers-selling-tobacco-products-part-its-continuing-efforts,1210,FDA pursues order barring specific retailers from selling tobacco products as part of its continuing efforts to target youth tobacco use,"The US Food and Drug Administration (FDA) initiated enforcement action against certain retail locations of Walgreen Co. and Circle K Stores Inc. for repeated violations of restrictions on the sale and distribution of tobacco products, including sales of cigars and menthol cigarettes to minors. The agency filed complaints seeking No-Tobacco-Sale Orders (NTSO), which would bar the two specific retail locations from selling tobacco products for 30 days. The affected locations are a Walgreens store in Miami, Florida, and a Circle K store in Charleston, South Carolina. Walgreens has 22% of its stores inspected having illegally sold tobacco products to minors, with over 1,550 warning letters and 240 civil money penalty actions against its stores nationwide for unlawful tobacco product sales to minors. Circle K has also had high rates of repeat violations, with over 1,045 warning letters and 205 civil money penalty actions issued against its stores. The FDA Commissioner, Scott Gottlieb, M.D., expressed concern over the pharmacy setting's influence on consumer and retailer perceptions around tobacco products, and the agency will continue to hold retailers accountable by vigorously enforcing the law.",0,1,0,0.0305834338068962,0.2505308091640472,0.7188857197761536,-0.219947375357151,0.0122002379913299,0.9208709264807312,0.0669288046602575,-0.9086706884894012,2,"[0.04459473490715027, 0.06985461711883545, 0.3055362403392792, 0.04804337024688721, 0.1809609979391098, -0.10221792757511139, 0.241367369890213, -0.16518040001392365, 0.11292625963687897, 0.029587939381599426, -0.12746837735176086, -0.1627991497516632, -0.012545295059680939, -0.15822038054466248, -0.030463121831417084, -0.02316214144229889, 0.06266714632511139, -0.10495143383741379, 0.052100859582424164, 0.09748456627130508, -0.04385212063789368, 0.009213380515575409, -0.08798874169588089, 0.016730763018131256, 0.016489289700984955, -0.05213172733783722, -0.0895552858710289, 0.012974504381418228, 0.004527950659394264, 0.000377461314201355]"
FDA,press-announcements,2019-02-07,https://wayback.archive-it.org/7993/20201229164314/https://www.fda.gov/news-events/press-announcements/statement-fda-commissioner-scott-gottlieb-md-new-steps-strengthen-agencys-process-issuing-public,999,"Statement from FDA Commissioner Scott Gottlieb, M.D., on new steps to strengthen the agency’s process for issuing public warnings and notifications of recalls","The US Food and Drug Administration (FDA) is issuing new guidance to strengthen and modernize the process for issuing public warnings about voluntary recalls and notifications of recalls. The final guidance outlines circumstances when a company should issue a public warning, describes the general timeframe for companies to issue such a warning, and explains when the FDA may take action to issue its own public warning. The FDA has already begun implementing the recommendations outlined in the final guidance and has issued consumer warnings related to several products, including Kellogg's Honey Smacks, recalled vegetables, and angiotensin II receptor blocker (ARB) drugs. The agency has also seen a five-year low in recalls, with 7,420 recalls in fiscal year 2018, but increased publicizing of these events has led to more recalls being reported. The FDA is committed to improving processes, education, and awareness to protect public health and continue to seek opportunities for improvement.",0,1,0,0.7876302599906921,0.0108245927840471,0.2015451192855835,0.776805667206645,0.2375435227740981,0.0624227896295413,0.7000336648526794,0.1751207331445568,2,"[0.18278154730796814, 0.03809809684753418, 0.313911497592926, -0.04105139523744583, -0.013741910457611084, 0.08786074817180634, -0.038707584142684937, 0.025940310209989548, -0.12176071107387543, 0.04835481196641922, -0.027358978986740112, 0.017995595932006836, 0.0880148783326149, 0.016143128275871277, -0.04133661836385727, 0.0889504998922348, -0.05664745718240738, -0.1168573722243309, -0.03570081293582916, -0.11759661138057709, 0.19517582654953003, 0.03962583839893341, -0.01578955352306366, 0.03318152576684952, 0.0845097079873085, -0.08422219753265381, -0.045368537306785583, -0.050705473870038986, 0.0895390659570694, -0.08084259182214737]"
FDA,press-announcements,2019-02-06,https://wayback.archive-it.org/7993/20201229164314/https://www.fda.gov/news-events/press-announcements/federal-court-enters-consent-decree-against-raniers-rx-laboratory-and-owner-manufacturing,825,Federal court enters consent decree against Ranier’s Rx Laboratory and owner for manufacturing purportedly sterile drug products in insanitary conditions,"The U.S. District Court for the Western District of Pennsylvania entered a consent decree of permanent injunction between the United States and Ranier's Rx Laboratory Inc., owned by pharmacist Francis H. Ranier, today. The FDA Commissioner Scott Gottlieb stated that the agency is committed to ensuring compounded drugs are made under appropriate production standards. Despite warnings, Ranier's and its owner placed patients at risk by compounding drugs under insanitary conditions. The consent decree prohibits Ranier's from manufacturing, holding, or distributing human or animal sterile drugs compounded at their facility until they comply with the Federal Food, Drug, and Cosmetic Act and FDA regulations. On July 10, 2018, the FDA warned the public against using Ranier's products due to concerns about their sterility.",0,1,0,0.0397512651979923,0.8163756728172302,0.1438730955123901,-0.7766244076192379,0.0601746144984821,0.2613819129765033,0.6784435203208506,-0.2012072984780212,2,"[0.18955686688423157, 0.11278468370437622, 0.14959561824798584, -0.0724012479186058, -0.0526227131485939, 0.03038908541202545, 0.05896700173616409, 0.2097674459218979, 0.09871728718280792, -0.11949978768825531, -0.05541600286960602, -0.18553361296653748, 0.07786507159471512, 0.015759706497192383, -0.00862152874469757, -0.036334775388240814, -0.012137927114963531, -0.014317600056529045, 0.027637165039777756, 0.08432648330926895, -0.011491227895021439, -0.06060082092881203, 0.051756352186203, -0.05145299807190895, -0.016568060964345932, -0.13915595412254333, -0.05023891478776932, -0.03904079645872116, -0.1356704980134964, -0.018199797719717026]"
FDA,press-announcements,2019-02-06,https://wayback.archive-it.org/7993/20201229164314/https://www.fda.gov/news-events/press-announcements/statement-binita-ashar-md-fdas-center-devices-and-radiological-health-agencys-continuing-efforts,800,"Statement from Binita Ashar, M.D., of the FDA’s Center for Devices and Radiological Health on agency’s continuing efforts to educate patients on known risk of lymphoma from breast implants","The FDA is updating information on breast implant-associated anaplastic large cell lymphoma (BIA-ALCL), a known risk of breast implants. As of September 2018, the agency has received 660 medical device reports (MDRs) regarding BIA-ALCL cases since 2010, with 457 unique cases, including 9 patient deaths. The number of MDRs has increased by 246 since last year. The FDA is committed to educating patients and healthcare providers about the benefits and risks of breast implants and is encouraging patients to review their device labeling and file MDRs with the agency. The agency is also participating in the Patient Registry and Outcomes for Breast Implants and Anaplastic Large Cell Lymphoma Etiology and Epidemiology (PROFILE) and will discuss breast implant safety at its upcoming public meeting.",0,1,0,0.7979651689529419,0.0107508171349763,0.1912840157747268,0.7872143518179655,0.1852477788925171,0.0145977661013603,0.800154447555542,0.1706500127911567,1,"[0.10630682110786438, 0.16531556844711304, -0.08671140670776367, -0.042120471596717834, -0.06515423208475113, -0.269978404045105, -0.21477776765823364, -0.03128546103835106, 0.015112398192286491, -0.09020611643791199, -0.07584649324417114, -0.14280536770820618, 0.3118204176425934, -0.13247480988502502, 0.1975662112236023, 0.1442592442035675, -0.025705792009830475, -0.004616698250174522, -0.04993476718664169, -0.1563950777053833, -0.051253773272037506, 0.00712691992521286, -0.17597471177577972, 0.05525053292512894, 0.03642876818776131, 0.07420525699853897, 0.019031260162591934, -0.03524741902947426, -0.029665861278772354, -0.09407296031713486]"
